user_id,timestamp,user_role,service_type,department,access_method,device_type,login_frequency,session_duration,time_since_last_login,location_distance_km,access_count_7d,failed_attempts_24h,session_requests,login_location,usual_location,device_id,usual_device_id,is_off_hours,location_mismatch,device_mismatch,risk_level
U02192,2025-02-25T09:19:00,citizen,tax_filing,general,web_portal,desktop_client,10.0,267.59,96.75,0.0,17,1,26,Kolkata,Kolkata,DEV67632,DEV67632,0,0,0,0
U01922,2025-05-12T18:11:00,citizen,benefits_application,education,web_portal,mobile,13.0,330.85,41.59,0.0,18,1,19,Ahmedabad,Ahmedabad,DEV17847,DEV17847,0,0,0,0
U02388,2025-03-25T23:20:00,gov_employee,license_renewal,education,web_portal,tablet,,73.79,114.81,735.46,14,0,27,Pune,Bangalore,DEV48034,DEV48034,1,1,0,2
U00441,2025-01-23T00:45:00,citizen,benefits_application,general,mobile_app,mobile,17.0,30.47,24.27,0.0,16,0,30,Chennai,Chennai,DEV43997,DEV43997,1,0,0,1
U00639,2025-05-23T01:33:00,citizen,general_info,defense,web_portal,mobile,12.0,162.68,29.75,775.14,14,0,16,Ahmedabad,Delhi,DEV20800,DEV20800,1,1,0,2
U02236,2025-01-07T22:27:00,gov_employee,identity_verification,general,web_portal,browser,12.0,227.27,72.14,0.0,12,1,28,Pune,Pune,DEV32211,DEV32211,1,0,0,1
U01424,2025-04-25T10:02:00,admin,license_renewal,finance,web_portal,browser,7.0,155.2,4.78,0.0,18,0,19,Pune,Pune,DEV12795,DEV12795,0,0,0,0
U01158,2025-05-12T01:49:00,citizen,general_info,general,web_portal,browser,10.0,161.72,4.69,0.0,23,0,30,Ahmedabad,Ahmedabad,DEV41954,DEV41954,1,0,0,1
U00861,2025-05-18T11:50:00,citizen,identity_verification,general,web_portal,browser,14.0,214.9,37.4,0.0,13,0,17,Kolkata,Kolkata,DEV48405,DEV48405,0,0,0,0
U02335,2025-02-09T05:47:00,gov_employee,benefits_application,general,web_portal,browser,14.0,201.19,12.36,440.32,10,2,18,Ahmedabad,Mumbai,DEV82337,DEV66361,1,1,1,2
U02347,2025-06-03T12:39:00,citizen,identity_verification,general,mobile_app,mobile,16.0,324.12,63.31,0.0,18,0,25,Chennai,Chennai,DEV63251,DEV63251,0,0,0,0
U00589,2025-06-10T23:48:00,gov_employee,license_renewal,finance,mobile_app,mobile,15.0,252.7,56.98,0.0,12,0,18,Kolkata,Kolkata,DEV87655,DEV50372,1,0,1,2
U02098,2025-01-10T11:41:00,admin,identity_verification,education,web_portal,mobile,13.0,349.79,121.44,0.0,19,0,34,Pune,Pune,DEV61259,DEV61259,0,0,0,0
U00934,2025-02-06T02:15:00,citizen,tax_filing,finance,mobile_app,desktop_client,13.0,70.34,13.05,0.0,17,0,19,Bangalore,Bangalore,DEV97051,DEV97051,1,0,0,1
U01791,2025-03-08T23:56:00,citizen,tax_filing,education,web_portal,browser,17.0,46.95,94.95,0.0,14,0,21,Chennai,Chennai,DEV52012,DEV52012,1,0,0,1
U02373,2025-05-11T08:33:00,citizen,tax_filing,general,web_portal,tablet,15.0,218.47,16.74,0.0,21,2,22,Chennai,Chennai,DEV25588,DEV25588,0,0,0,0
U00768,2025-06-19T00:31:00,citizen,identity_verification,education,mobile_app,browser,11.0,215.34,24.71,0.0,12,2,28,Bangalore,Bangalore,DEV54789,DEV54789,1,0,0,1
U01937,2025-03-08T16:25:00,citizen,general_info,education,mobile_app,browser,4.0,187.14,17.89,0.0,16,0,27,Hyderabad,Hyderabad,DEV19505,DEV19505,0,0,0,0
U01285,2025-03-19T14:47:00,citizen,general_info,general,mobile_app,mobile,13.0,72.65,145.39,0.0,16,0,22,Chennai,Chennai,DEV47419,DEV47419,0,0,0,0
U00134,2025-05-12T22:52:00,citizen,benefits_application,general,api,desktop_client,10.0,356.36,63.91,0.0,21,2,29,Pune,Pune,DEV60343,DEV60343,1,0,0,0
U00244,2025-06-26T09:56:00,citizen,benefits_application,finance,web_portal,mobile,7.0,187.66,160.81,0.0,14,1,21,Mumbai,Mumbai,DEV22999,DEV22999,0,0,0,0
U00778,2025-06-28T10:58:00,citizen,tax_filing,defense,web_portal,mobile,7.0,569.9,83.83,0.0,7,1,31,Hyderabad,Hyderabad,DEV72320,DEV72320,0,0,0,0
U01763,2025-06-17T07:20:00,gov_employee,general_info,finance,web_portal,browser,7.0,167.03,64.44,0.0,13,0,15,Pune,Pune,DEV33350,DEV33350,0,0,0,0
U00013,2025-05-05T08:44:00,gov_employee,license_renewal,education,web_portal,mobile,16.0,,72.39,845.13,14,0,22,Bangalore,Mumbai,DEV18832,DEV29457,0,1,1,1
U00833,2025-05-06T16:07:00,citizen,tax_filing,health,web_portal,browser,13.0,51.82,63.61,0.0,21,0,24,Mumbai,Mumbai,DEV90137,DEV49779,0,0,1,1
U00764,2025-03-19T12:07:00,citizen,tax_filing,education,web_portal,tablet,16.0,262.84,31.42,0.0,18,0,27,Ahmedabad,Ahmedabad,DEV54695,DEV54695,0,0,0,0
U00370,2025-06-20T16:30:00,gov_employee,benefits_application,general,mobile_app,mobile,11.0,336.66,57.14,0.0,12,0,24,Mumbai,Mumbai,DEV47567,DEV47567,0,0,0,0
U00433,2025-06-18T03:07:00,citizen,general_info,finance,web_portal,mobile,16.0,175.5,34.09,1618.63,14,0,37,Ahmedabad,Kolkata,DEV16276,DEV16276,1,1,0,2
U01614,2025-01-22T09:49:00,gov_employee,identity_verification,health,mobile_app,browser,9.0,263.18,30.79,0.0,11,0,16,Chennai,Chennai,DEV98370,DEV98370,0,0,0,0
U01593,2025-06-01T11:03:00,citizen,identity_verification,general,mobile_app,mobile,20.0,143.64,16.84,0.0,18,0,26,Mumbai,Mumbai,DEV90908,DEV90908,0,0,0,0
U00309,2025-02-23T09:39:00,admin,tax_filing,education,mobile_app,mobile,13.0,361.07,85.11,0.0,19,0,26,Chennai,Chennai,DEV67134,DEV67134,0,0,0,0
U00625,2025-03-19T18:08:00,admin,general_info,finance,mobile_app,mobile,7.0,208.84,41.13,1255.54,15,0,24,Hyderabad,Delhi,DEV87454,DEV87454,0,1,0,1
U01825,2025-06-15T00:25:00,citizen,tax_filing,health,mobile_app,browser,12.0,101.93,4.35,0.0,11,0,23,Hyderabad,Hyderabad,DEV40988,DEV40988,1,0,0,1
U00885,2025-04-23T07:28:00,citizen,identity_verification,general,web_portal,browser,9.0,273.27,51.4,499.58,19,0,38,Hyderabad,Bangalore,DEV22602,DEV22602,0,1,0,1
U00642,2025-02-03T05:49:00,gov_employee,identity_verification,education,mobile_app,browser,10.0,101.7,57.88,0.0,10,0,28,Hyderabad,Hyderabad,DEV24939,DEV24939,1,0,0,1
U02113,2025-04-18T03:11:00,gov_employee,benefits_application,education,mobile_app,tablet,22.0,260.86,12.86,0.0,12,0,20,Pune,Pune,DEV88345,DEV88345,1,0,0,0
U01880,2025-03-06T08:27:00,citizen,license_renewal,education,web_portal,browser,13.0,234.04,97.42,0.0,10,1,35,Pune,Pune,DEV78049,DEV78049,0,0,0,0
U02161,2025-01-05T05:07:00,citizen,identity_verification,general,web_portal,browser,12.0,99.26,35.04,0.0,10,0,26,Pune,Pune,DEV10560,DEV10560,1,0,0,1
U00245,2025-01-13T20:31:00,admin,identity_verification,general,web_portal,desktop_client,5.0,187.64,25.17,0.0,20,0,21,Mumbai,Mumbai,DEV12443,DEV12443,0,0,0,0
U01811,2025-06-04T14:14:00,citizen,benefits_application,general,web_portal,tablet,14.0,257.06,20.26,0.0,9,0,33,Delhi,Delhi,DEV81805,DEV81805,0,0,0,0
U01396,2025-05-26T12:03:00,citizen,benefits_application,defense,web_portal,desktop_client,12.0,264.79,146.82,0.0,20,0,15,Kolkata,Kolkata,DEV83755,DEV83755,0,0,0,0
U00305,2025-04-06T14:49:00,gov_employee,general_info,defense,web_portal,mobile,8.0,26.62,3.61,0.0,17,0,34,Ahmedabad,Ahmedabad,DEV44008,DEV44008,0,0,0,0
U00027,2025-02-04T23:02:00,citizen,general_info,health,api,browser,8.0,343.47,27.12,0.0,17,1,28,Delhi,Delhi,DEV30159,DEV18110,1,0,1,1
U01105,2025-05-06T18:54:00,admin,benefits_application,general,mobile_app,browser,11.0,50.27,10.77,0.0,15,0,27,Delhi,Delhi,DEV83616,DEV83616,0,0,0,0
U00673,2025-04-13T00:06:00,citizen,benefits_application,general,web_portal,mobile,16.0,331.4,16.13,0.0,14,0,27,Pune,Pune,DEV32439,DEV48547,1,0,1,1
U01711,2025-06-19T02:12:00,citizen,tax_filing,finance,web_portal,mobile,16.0,713.31,52.62,0.0,14,1,33,Pune,Pune,DEV53333,DEV53333,1,0,0,1
U00757,2025-06-18T16:03:00,citizen,license_renewal,defense,web_portal,mobile,15.0,70.86,183.1,0.0,12,0,19,Mumbai,Mumbai,DEV96836,DEV96836,0,0,0,0
U01175,2025-02-26T17:55:00,citizen,benefits_application,general,mobile_app,browser,10.0,423.86,14.77,0.0,14,2,30,Hyderabad,Hyderabad,DEV45263,DEV34000,0,0,1,0
U01712,2025-04-12T15:01:00,gov_employee,general_info,general,web_portal,mobile,2.0,123.02,23.5,0.0,18,0,25,Delhi,Delhi,DEV60341,DEV60341,0,0,0,0
U00952,2025-05-13T09:07:00,citizen,identity_verification,general,mobile_app,tablet,12.0,156.76,9.73,1755.82,14,0,29,Chennai,Delhi,DEV39084,DEV39084,0,1,0,1
U01764,2025-03-24T05:15:00,gov_employee,general_info,general,web_portal,mobile,14.0,145.45,216.47,0.0,19,3,28,Kolkata,Kolkata,DEV69180,DEV69180,1,0,0,1
U01689,2025-05-31T09:33:00,gov_employee,identity_verification,general,mobile_app,browser,9.0,38.1,90.99,0.0,11,0,31,Kolkata,Kolkata,DEV18177,DEV18177,0,0,0,0
U00679,2025-01-20T23:13:00,citizen,benefits_application,general,mobile_app,browser,14.0,349.36,7.72,1575.6,8,1,29,Kolkata,Pune,DEV93297,DEV93297,1,1,0,2
U01747,2025-01-05T13:50:00,gov_employee,identity_verification,defense,mobile_app,tablet,11.0,163.49,16.02,1575.6,14,1,30,Kolkata,Pune,DEV59756,DEV59756,0,1,0,1
U02482,2025-04-23T07:40:00,citizen,identity_verification,education,web_portal,desktop_client,9.0,333.59,3.6,0.0,13,0,29,Bangalore,Bangalore,DEV73985,DEV73985,0,0,0,0
U02356,2025-06-09T16:16:00,gov_employee,benefits_application,general,web_portal,mobile,17.0,197.96,53.07,0.0,17,0,26,Bangalore,Bangalore,DEV34783,DEV34783,0,0,0,0
U02250,2025-02-27T05:29:00,gov_employee,general_info,general,web_portal,mobile,15.0,167.54,20.92,0.0,12,0,25,Mumbai,Mumbai,DEV25167,DEV25167,1,0,0,0
U00466,2025-01-06T03:41:00,citizen,general_info,health,mobile_app,mobile,7.0,60.94,26.51,0.0,22,0,14,Pune,Pune,DEV83770,DEV83770,1,0,0,0
U01612,2025-06-04T10:11:00,citizen,benefits_application,health,web_portal,browser,10.0,131.59,18.73,0.0,9,0,24,Hyderabad,Hyderabad,DEV93308,DEV93308,0,0,0,0
U01985,2025-04-19T16:35:00,citizen,license_renewal,general,mobile_app,browser,13.0,247.79,2.69,879.32,14,0,32,Hyderabad,Ahmedabad,DEV77067,DEV77067,0,1,0,0
U01969,2025-05-10T11:54:00,citizen,identity_verification,finance,mobile_app,tablet,13.0,605.32,56.93,0.0,23,0,32,Pune,Pune,DEV42975,DEV91335,0,0,1,1
U02426,2025-05-20T15:52:00,admin,tax_filing,finance,web_portal,mobile,14.0,532.99,4.22,0.0,15,0,27,Pune,Pune,DEV23418,DEV23418,0,0,0,0
U02105,2025-06-28T10:29:00,citizen,general_info,education,web_portal,browser,11.0,,15.36,0.0,16,0,28,Mumbai,Mumbai,DEV71716,DEV71716,0,0,0,0
U02172,2025-03-07T12:02:00,citizen,benefits_application,defense,web_portal,mobile,12.0,280.98,14.22,0.0,16,1,25,Chennai,Chennai,DEV31605,DEV31605,0,0,0,0
U01409,2025-06-26T16:23:00,citizen,general_info,general,mobile_app,browser,19.0,67.61,9.15,0.0,13,0,24,Delhi,Delhi,DEV76537,DEV76537,0,0,0,0
U00940,2025-02-20T07:38:00,citizen,identity_verification,finance,mobile_app,browser,9.0,157.73,3.09,0.0,12,0,31,Pune,Pune,DEV32931,DEV32931,0,0,0,0
U01791,2025-03-02T15:47:00,citizen,general_info,general,mobile_app,mobile,12.0,80.0,32.06,0.0,8,2,22,Chennai,Chennai,DEV52012,DEV52012,0,0,0,0
U02068,2025-06-26T05:43:00,citizen,identity_verification,general,web_portal,mobile,14.0,208.5,26.92,440.32,13,1,24,Mumbai,Ahmedabad,DEV46737,DEV46737,1,1,0,2
U00257,2025-05-16T12:52:00,citizen,benefits_application,finance,mobile_app,mobile,16.0,140.63,132.3,0.0,11,1,28,Mumbai,Mumbai,DEV46368,DEV46368,0,0,0,0
U01029,2025-04-20T09:08:00,gov_employee,general_info,finance,api,mobile,10.0,276.76,58.02,621.55,10,0,36,Hyderabad,Mumbai,DEV42172,DEV42172,0,1,0,1
U00450,2025-06-16T02:07:00,gov_employee,license_renewal,general,web_portal,browser,18.0,162.53,62.29,0.0,14,0,20,Mumbai,Mumbai,DEV60138,DEV60138,1,0,0,1
U01751,2025-03-26T10:51:00,citizen,benefits_application,general,web_portal,mobile,10.0,196.2,40.77,440.32,10,0,29,Mumbai,Ahmedabad,DEV80309,DEV80309,0,1,0,0
U01913,2025-03-16T22:04:00,citizen,tax_filing,general,mobile_app,browser,10.0,87.99,127.15,0.0,13,0,27,Ahmedabad,Ahmedabad,DEV68436,DEV68436,1,0,0,1
U00494,2025-04-13T08:42:00,citizen,tax_filing,general,web_portal,mobile,10.0,222.88,118.92,0.0,16,0,35,Hyderabad,Hyderabad,DEV83379,DEV83379,0,0,0,0
U01438,2025-06-06T12:12:00,gov_employee,benefits_application,general,api,mobile,13.0,386.48,60.24,0.0,14,2,17,Chennai,Chennai,DEV42123,DEV86106,0,0,1,0
U02100,2025-02-12T19:19:00,gov_employee,license_renewal,finance,web_portal,mobile,9.0,336.63,80.67,0.0,19,0,24,Mumbai,Mumbai,DEV60617,DEV60617,0,0,0,0
U00261,2025-02-04T20:13:00,gov_employee,general_info,defense,mobile_app,mobile,12.0,360.82,18.17,0.0,11,0,27,Mumbai,Mumbai,DEV80480,DEV80480,0,0,0,0
U01864,2025-06-03T12:37:00,gov_employee,license_renewal,general,web_portal,browser,10.0,243.72,49.71,0.0,13,0,27,Delhi,Delhi,DEV87707,DEV87707,0,0,0,0
U01516,2025-01-05T08:29:00,gov_employee,identity_verification,finance,web_portal,mobile,9.0,98.04,106.04,0.0,15,0,28,Kolkata,Kolkata,DEV81376,DEV81376,0,0,0,0
U00511,2025-01-24T21:27:00,citizen,general_info,general,web_portal,mobile,8.0,586.39,10.09,440.32,7,0,31,Ahmedabad,Mumbai,DEV45585,DEV45585,0,1,0,1
U02094,2025-06-22T17:43:00,gov_employee,tax_filing,general,web_portal,desktop_client,10.0,161.5,56.14,0.0,12,0,20,Hyderabad,Hyderabad,DEV79906,DEV25401,0,0,1,0
U02140,2025-02-24T16:23:00,citizen,tax_filing,defense,mobile_app,tablet,14.0,183.74,13.02,0.0,19,0,21,Hyderabad,Hyderabad,DEV64545,DEV64545,0,0,0,0
U02396,2025-04-01T02:40:00,citizen,tax_filing,general,api,mobile,7.0,506.26,31.11,0.0,12,0,24,Mumbai,Mumbai,DEV30156,DEV30156,1,0,0,1
U02481,2025-03-03T09:23:00,citizen,tax_filing,general,web_portal,browser,,124.32,31.71,0.0,11,0,23,Mumbai,Mumbai,DEV79506,DEV79506,0,0,0,0
U02406,2025-05-31T02:50:00,gov_employee,benefits_application,general,mobile_app,browser,15.0,28.65,9.15,1560.68,15,0,27,Kolkata,Bangalore,DEV34130,DEV71160,1,1,1,2
U01468,2025-02-16T09:04:00,citizen,general_info,education,web_portal,tablet,,32.99,33.85,0.0,14,5,16,Ahmedabad,Ahmedabad,DEV76985,DEV76985,0,0,0,0
U02219,2025-05-11T15:51:00,citizen,general_info,defense,web_portal,mobile,13.0,399.96,18.97,0.0,17,0,34,Delhi,Delhi,DEV73295,DEV73295,0,0,0,0
U00467,2025-05-31T17:35:00,gov_employee,benefits_application,education,web_portal,browser,12.0,420.9,75.58,1358.16,15,0,27,Chennai,Kolkata,DEV36987,DEV36987,0,1,0,1
U00142,2025-01-10T11:25:00,gov_employee,general_info,general,web_portal,browser,15.0,134.59,12.23,0.0,15,5,17,Bangalore,Bangalore,DEV35470,DEV35470,0,0,0,0
U00292,2025-06-07T01:44:00,citizen,benefits_application,education,web_portal,browser,9.0,97.66,47.11,0.0,18,0,29,Mumbai,Mumbai,DEV88411,DEV88411,1,0,0,1
U01926,2025-05-31T15:52:00,gov_employee,tax_filing,defense,web_portal,browser,11.0,115.39,48.3,0.0,14,0,26,Delhi,Delhi,DEV56736,DEV63019,0,0,1,1
U01621,2025-02-19T03:12:00,citizen,benefits_application,finance,web_portal,browser,15.0,242.25,203.68,0.0,17,0,27,Pune,Pune,DEV82267,DEV82267,1,0,0,1
U01578,2025-04-30T00:15:00,citizen,tax_filing,general,web_portal,tablet,19.0,266.78,40.72,0.0,16,0,20,Hyderabad,Hyderabad,DEV95844,DEV95844,1,0,0,1
U00535,2025-05-28T11:50:00,citizen,tax_filing,finance,mobile_app,desktop_client,14.0,138.56,33.44,0.0,15,1,18,Bangalore,Bangalore,DEV14432,DEV22411,0,0,1,1
U01321,2025-01-08T12:05:00,citizen,identity_verification,health,api,desktop_client,13.0,20.95,139.45,0.0,11,0,18,Ahmedabad,Ahmedabad,DEV79723,DEV45315,0,0,1,0
U00097,2025-05-07T05:27:00,citizen,tax_filing,general,web_portal,mobile,7.0,438.37,36.16,0.0,19,0,30,Pune,Pune,DEV59893,DEV84740,1,0,1,2
U02087,2025-01-05T12:16:00,gov_employee,general_info,education,mobile_app,browser,7.0,526.1,37.76,1755.82,14,0,23,Chennai,Delhi,DEV13196,DEV13196,0,1,0,1
U00416,2025-02-19T20:52:00,gov_employee,general_info,general,web_portal,browser,8.0,282.15,8.76,1371.88,18,0,31,Ahmedabad,Chennai,DEV82541,DEV82541,0,1,0,1
U00681,2025-02-01T09:03:00,citizen,general_info,health,web_portal,browser,15.0,359.76,24.09,0.0,17,0,26,Delhi,Delhi,DEV81678,DEV81678,0,0,0,0
U01736,2025-02-13T12:06:00,citizen,license_renewal,general,web_portal,mobile,10.0,270.05,111.56,0.0,17,0,14,Bangalore,Bangalore,DEV75584,DEV75584,0,0,0,0
U02333,2025-04-19T17:17:00,citizen,general_info,general,mobile_app,mobile,16.0,530.25,4.04,621.55,8,1,23,Hyderabad,Mumbai,DEV98263,DEV98263,0,1,0,1
U00195,2025-02-03T10:18:00,citizen,general_info,finance,mobile_app,browser,14.0,119.35,131.24,0.0,15,0,29,Hyderabad,Hyderabad,DEV25034,DEV25034,0,0,0,0
U00311,2025-02-28T01:29:00,gov_employee,tax_filing,education,mobile_app,mobile,10.0,397.47,117.5,0.0,15,3,27,Chennai,Chennai,DEV87804,DEV77957,1,0,1,2
U00484,2025-02-28T08:05:00,citizen,tax_filing,general,web_portal,mobile,10.0,190.75,29.22,0.0,13,0,27,Chennai,Chennai,DEV91571,DEV91571,0,0,0,0
U00667,2025-03-24T11:06:00,citizen,general_info,general,web_portal,browser,10.0,226.22,43.9,0.0,22,0,16,Hyderabad,Hyderabad,DEV35556,DEV35556,0,0,0,0
U00788,2025-01-10T15:35:00,gov_employee,general_info,finance,api,browser,13.0,557.15,181.52,0.0,11,0,22,Hyderabad,Hyderabad,DEV51160,DEV51160,0,0,0,0
U02450,2025-01-10T20:29:00,gov_employee,tax_filing,general,web_portal,browser,12.0,154.02,45.31,0.0,23,0,30,Delhi,Delhi,DEV24716,DEV24716,0,0,0,0
U01326,2025-02-08T11:28:00,citizen,general_info,general,api,tablet,9.0,143.2,72.97,0.0,19,0,36,Mumbai,Mumbai,DEV10390,DEV10390,0,0,0,0
U01115,2025-04-19T19:46:00,citizen,tax_filing,education,web_portal,browser,13.0,122.37,54.88,0.0,17,1,25,Ahmedabad,Ahmedabad,DEV13262,DEV13262,0,0,0,0
U02207,2025-02-01T12:21:00,citizen,general_info,general,mobile_app,browser,10.0,218.51,16.06,0.0,12,0,24,Mumbai,Mumbai,DEV31534,DEV31534,0,0,0,0
U01024,2025-06-02T13:42:00,gov_employee,identity_verification,general,mobile_app,browser,13.0,218.77,112.84,0.0,14,0,30,Delhi,Delhi,DEV66024,DEV32010,0,0,1,0
U00049,2025-06-22T07:56:00,citizen,benefits_application,finance,web_portal,browser,9.0,127.28,7.04,0.0,15,0,28,Ahmedabad,Ahmedabad,DEV75733,DEV75733,0,0,0,0
U01785,2025-03-05T02:31:00,gov_employee,identity_verification,general,mobile_app,mobile,16.0,169.94,10.97,0.0,15,1,22,Mumbai,Mumbai,DEV90818,DEV90818,1,0,0,1
U01819,2025-01-22T12:33:00,citizen,general_info,general,mobile_app,mobile,8.0,203.3,3.11,0.0,14,0,21,Delhi,Delhi,DEV71991,DEV71991,0,0,0,0
U02239,2025-04-03T04:16:00,admin,license_renewal,general,web_portal,mobile,14.0,341.89,36.84,0.0,12,0,18,Kolkata,Kolkata,DEV68706,DEV68706,1,0,0,0
U02108,2025-06-21T13:40:00,citizen,identity_verification,general,web_portal,mobile,8.0,164.33,59.91,0.0,17,0,22,Mumbai,Mumbai,DEV52249,DEV52249,0,0,0,0
U01777,2025-02-14T03:19:00,citizen,general_info,education,web_portal,browser,9.0,194.97,97.94,775.14,13,0,23,Delhi,Ahmedabad,DEV43529,DEV30183,1,1,1,2
U00462,2025-03-03T16:24:00,citizen,benefits_application,general,mobile_app,mobile,13.0,95.65,6.33,0.0,6,1,26,Bangalore,Bangalore,DEV99005,DEV86743,0,0,1,0
U00674,2025-06-28T00:59:00,citizen,identity_verification,finance,mobile_app,mobile,13.0,117.27,58.79,0.0,14,1,32,Ahmedabad,Ahmedabad,DEV85330,DEV85330,1,0,0,1
U01385,2025-01-11T14:41:00,citizen,license_renewal,defense,mobile_app,browser,16.0,323.22,44.88,0.0,18,0,18,Kolkata,Kolkata,DEV55039,DEV55039,0,0,0,0
U02422,2025-03-12T14:54:00,gov_employee,general_info,finance,web_portal,mobile,8.0,167.76,81.83,0.0,17,0,28,Pune,Pune,DEV76333,DEV76333,0,0,0,0
U00083,2025-02-11T20:57:00,citizen,general_info,defense,web_portal,browser,6.0,184.51,14.71,0.0,14,0,28,Hyderabad,Hyderabad,DEV59689,DEV59689,0,0,0,0
U00793,2025-04-28T07:50:00,citizen,general_info,general,web_portal,mobile,8.0,273.71,1.87,1182.29,10,0,17,Kolkata,Hyderabad,DEV22310,DEV84085,0,1,1,1
U02400,2025-03-26T01:17:00,citizen,general_info,general,web_portal,mobile,11.0,56.78,69.45,0.0,12,0,24,Ahmedabad,Ahmedabad,DEV11160,DEV11160,1,0,0,1
U01144,2025-03-03T23:16:00,citizen,general_info,general,web_portal,browser,12.0,149.26,13.28,0.0,13,0,25,Chennai,Chennai,DEV33383,DEV33383,1,0,0,0
U01303,2025-03-09T09:40:00,gov_employee,general_info,education,mobile_app,browser,6.0,151.59,16.12,0.0,13,0,16,Hyderabad,Hyderabad,DEV85986,DEV85986,0,0,0,0
U01299,2025-03-29T16:19:00,citizen,identity_verification,general,api,browser,16.0,347.32,3.61,0.0,14,0,23,Delhi,Delhi,DEV57315,DEV57315,0,0,0,0
U01769,2025-04-19T09:30:00,citizen,identity_verification,finance,web_portal,mobile,7.0,152.73,14.47,0.0,11,0,20,Hyderabad,Hyderabad,DEV94361,DEV94361,0,0,0,0
U01907,2025-05-21T17:46:00,gov_employee,general_info,general,web_portal,mobile,16.0,237.47,58.19,0.0,18,0,25,Ahmedabad,Ahmedabad,DEV87028,DEV87028,0,0,0,0
U02438,2025-03-11T23:45:00,citizen,tax_filing,finance,web_portal,tablet,12.0,70.42,72.84,0.0,11,0,34,Pune,Pune,DEV89720,DEV89720,1,0,0,1
U00169,2025-05-06T10:06:00,gov_employee,general_info,general,web_portal,mobile,10.0,193.55,22.84,0.0,21,0,22,Pune,Pune,DEV68017,DEV68017,0,0,0,0
U00859,2025-06-15T16:03:00,gov_employee,general_info,general,web_portal,browser,10.0,207.92,17.45,0.0,24,2,27,Hyderabad,Hyderabad,DEV54605,DEV54605,0,0,0,0
U00462,2025-05-06T17:16:00,citizen,benefits_application,defense,web_portal,browser,7.0,99.73,8.28,0.0,11,0,20,Bangalore,Bangalore,DEV86743,DEV86743,0,0,0,0
U01418,2025-06-15T18:12:00,citizen,benefits_application,health,web_portal,browser,9.0,94.11,101.19,0.0,9,0,19,Kolkata,Kolkata,DEV48498,DEV48498,0,0,0,0
U01471,2025-03-14T03:58:00,gov_employee,general_info,health,web_portal,mobile,14.0,245.54,44.66,1575.6,15,0,32,Pune,Kolkata,DEV36950,DEV36950,1,1,0,2
U01843,2025-04-13T08:41:00,citizen,benefits_application,health,web_portal,browser,9.0,323.61,7.51,0.0,19,1,24,Hyderabad,Hyderabad,DEV41663,DEV41663,0,0,0,0
U01559,2025-02-07T08:56:00,citizen,identity_verification,general,api,browser,8.0,103.91,18.56,0.0,13,0,31,Hyderabad,Hyderabad,DEV51913,DEV46110,0,0,1,0
U01330,2025-01-15T01:41:00,citizen,tax_filing,general,web_portal,desktop_client,8.0,172.62,7.48,0.0,11,2,18,Pune,Pune,DEV23803,DEV79922,1,0,1,2
U00547,2025-03-18T02:58:00,gov_employee,general_info,health,mobile_app,desktop_client,12.0,139.97,0.82,1371.88,10,0,18,Ahmedabad,Chennai,DEV40620,DEV40620,1,1,0,2
U00362,2025-02-08T15:26:00,gov_employee,general_info,general,mobile_app,desktop_client,7.0,30.07,31.45,1255.54,18,0,32,Delhi,Hyderabad,DEV76672,DEV76672,0,1,0,1
U02282,2025-01-21T07:41:00,citizen,general_info,general,web_portal,browser,7.0,389.45,7.84,290.59,17,0,27,Bangalore,Chennai,DEV66221,DEV66221,0,1,0,0
U01684,2025-03-27T14:02:00,gov_employee,benefits_application,finance,web_portal,tablet,16.0,94.42,3.49,0.0,12,0,21,Mumbai,Mumbai,DEV32990,DEV32990,0,0,0,0
U01336,2025-01-28T10:40:00,citizen,identity_verification,education,web_portal,browser,12.0,658.95,5.63,0.0,12,0,22,Bangalore,Bangalore,DEV44069,DEV44069,0,0,0,0
U00667,2025-01-31T08:06:00,citizen,tax_filing,finance,web_portal,desktop_client,11.0,355.6,2.36,0.0,25,0,19,Hyderabad,Hyderabad,DEV69924,DEV35556,0,0,1,1
U01373,2025-02-27T04:10:00,citizen,benefits_application,education,api,browser,8.0,71.35,2.82,0.0,29,0,30,Pune,Pune,DEV78876,DEV78876,1,0,0,0
U01701,2025-01-31T17:24:00,citizen,license_renewal,health,web_portal,mobile,7.0,294.92,2.41,0.0,14,0,29,Kolkata,Kolkata,DEV61638,DEV61638,0,0,0,0
U02416,2025-04-16T03:31:00,citizen,benefits_application,general,web_portal,tablet,9.0,118.32,52.42,0.0,15,0,21,Pune,Pune,DEV41996,DEV41996,1,0,0,1
U02499,2025-06-01T23:19:00,admin,license_renewal,finance,web_portal,mobile,14.0,271.72,87.83,0.0,14,0,18,Ahmedabad,Ahmedabad,DEV91214,DEV91214,1,0,0,1
U00033,2025-01-01T10:57:00,admin,general_info,general,web_portal,browser,6.0,93.45,25.61,0.0,19,1,28,Bangalore,Bangalore,DEV43849,DEV91734,0,0,1,0
U01276,2025-05-10T14:41:00,citizen,tax_filing,defense,web_portal,tablet,9.0,47.07,4.99,0.0,15,5,25,Ahmedabad,Ahmedabad,DEV15247,DEV15247,0,0,0,0
U00356,2025-04-17T13:42:00,gov_employee,general_info,education,web_portal,browser,12.0,103.89,6.11,621.55,10,0,20,Mumbai,Hyderabad,DEV36292,DEV36292,0,1,0,0
